648
361.51302	704
361.54405	659
361.57508	688
361.60611	661
361.63714	659
361.66817	693
361.69919	696
361.73022	675
361.76125	689
361.79227	651
361.8233	680
361.85433	688
361.88535	657
361.91638	640
361.9474	712
361.97842	707
362.00945	672
362.04047	656
362.07149	634
362.10251	665
362.13353	696
362.16455	688
362.19558	691
362.22659	701
362.25761	695
362.28863	669
362.31965	715
362.35067	729
362.38169	749
362.4127	779
362.44372	696
362.47473	712
362.50575	705
362.53676	746
362.56778	712
362.59879	777
362.6298	763
362.66082	777
362.69183	737
362.72284	747
362.75385	784
362.78486	816
362.81587	800
362.84688	770
362.87789	773
362.9089	771
362.93991	784
362.97091	771
363.00192	821
363.03293	922
363.06393	839
363.09494	760
363.12594	848
363.15695	843
363.18795	859
363.21896	928
363.24996	949
363.28096	827
363.31196	901
363.34296	885
363.37396	835
363.40497	869
363.43597	947
363.46696	939
363.49796	889
363.52896	960
363.55996	960
363.59096	995
363.62195	995
363.65295	1008
363.68395	915
363.71494	955
363.74594	983
363.77693	1067
363.80792	1030
363.83892	1082
363.86991	1010
363.9009	986
363.93189	1123
363.96289	1153
363.99388	1255
364.02487	1387
364.05586	1467
364.08684	1809
364.11783	1674
364.14882	1667
364.17981	1586
364.2108	1360
364.24178	1254
364.27277	1120
364.30375	941
364.33474	819
364.36572	848
364.39671	805
364.42769	773
364.45867	832
364.48966	864
364.52064	832
364.55162	832
364.5826	779
364.61358	832
364.64456	835
364.67554	874
364.70652	853
364.7375	800
364.76848	810
364.79945	760
364.83043	817
364.86141	786
364.89238	848
364.92336	896
364.95433	832
364.98531	845
365.01628	811
365.04725	816
365.07823	800
365.1092	817
365.14017	811
365.17114	827
365.20211	832
365.23308	774
365.26405	759
365.29502	747
365.32599	729
365.35696	705
365.38793	795
365.41889	930
365.44986	1016
365.48083	997
365.51179	848
365.54276	832
365.57372	992
365.60468	1041
365.63565	921
365.66661	1120
365.69757	1157
365.72854	1136
365.7595	969
365.79046	1104
365.82142	1200
365.85238	1168
365.88334	1137
365.9143	1328
365.94525	1233
365.97621	1226
366.00717	1376
366.03813	1328
366.06908	1187
366.10004	1376
366.13099	1488
366.16195	1267
366.1929	1488
366.22385	1624
366.25481	1232
366.28576	1400
366.31671	1584
366.34766	1365
366.37861	1632
366.40956	1672
366.44051	1611
366.47146	1556
366.50241	1682
366.53336	1541
366.56431	1571
366.59526	1793
366.6262	1524
366.65715	1557
366.68809	1462
366.71904	1427
366.74998	1322
366.78093	1442
366.81187	1592
366.84282	1600
366.87376	1638
366.9047	1848
366.93564	2277
366.96658	2624
366.99752	3392
367.02846	4234
367.0594	3659
367.09034	3704
367.12128	3040
367.15222	2667
367.18315	1714
367.21409	1299
367.24503	1073
367.27596	1027
367.3069	901
367.33783	816
367.36877	816
367.3997	935
367.43063	1040
367.46157	1048
367.4925	1024
367.52343	896
367.55436	817
367.58529	856
367.61622	1008
367.64715	997
367.67808	1044
367.70901	1019
367.73994	888
367.77086	832
367.80179	1049
367.83272	1072
367.86364	1017
367.89457	1009
367.92549	837
367.95642	914
367.98734	1105
368.01826	1120
368.04918	1097
368.08011	1130
368.11103	929
368.14195	979
368.17287	1083
368.20379	1216
368.23471	1136
368.26563	1191
368.29655	947
368.32746	952
368.35838	921
368.3893	1107
368.42021	1201
368.45113	1065
368.48204	1080
368.51296	1173
368.54387	1200
368.57479	1237
368.6057	1280
368.63661	1155
368.66752	1227
368.69843	1056
368.72935	1091
368.76026	1184
368.79116	1185
368.82207	1200
368.85298	1041
368.88389	953
368.9148	880
368.94571	833
368.97661	802
369.00752	795
369.03842	881
369.06933	1105
369.10023	1090
369.13114	1091
369.16204	1216
369.19294	1219
369.22385	1568
369.25475	1443
369.28565	1189
369.31655	1298
369.34745	1576
369.37835	2069
369.40925	1481
369.44015	1435
369.47104	1611
369.50194	2275
369.53284	1611
369.56373	1641
369.59463	1947
369.62553	2343
369.65642	1979
369.68731	1994
369.71821	2256
369.7491	2473
369.77999	2112
369.81089	2218
369.84178	2569
369.87267	2453
369.90356	2515
369.93445	2986
369.96534	2438
369.99623	2464
370.02711	2888
370.058	2627
370.08889	2338
370.11978	3328
370.15066	3049
370.18155	2387
370.21243	3232
370.24332	2552
370.2742	2403
370.30508	3290
370.33597	2755
370.36685	2969
370.39773	3579
370.42861	3040
370.45949	2945
370.49037	2896
370.52125	2099
370.55213	2048
370.58301	2101
370.61389	2539
370.64477	3008
370.67564	3168
370.70652	3320
370.73739	3600
370.76827	4133
370.79914	5258
370.83002	6097
370.86089	8265
370.89177	9872
370.92264	8760
370.95351	8024
370.98438	6304
371.01525	4005
371.04612	2241
371.07699	1760
371.10786	1384
371.13873	1117
371.1696	976
371.20047	850
371.23133	869
371.2622	904
371.29307	1169
371.32393	1264
371.3548	1280
371.38566	1088
371.41652	896
371.44739	883
371.47825	867
371.50911	1177
371.53997	1297
371.57084	1360
