467
334.61306	2355
334.64426	2385
334.67546	1929
334.70666	1536
334.73785	2224
334.76905	2521
334.80025	2482
334.83144	1754
334.86264	2179
334.89383	2864
334.92503	2864
334.95622	2309
334.98741	2272
335.01861	2964
335.0498	2976
335.08099	2725
335.11218	2426
335.14337	3186
335.17456	3353
335.20575	3152
335.23694	2841
335.26813	3353
335.29932	3649
335.33051	3521
335.3617	3264
335.39288	3763
335.42407	3920
335.45525	3832
335.48644	3861
335.51762	3824
335.54881	4230
335.57999	4163
335.61118	4131
335.64236	4393
335.67354	5000
335.70472	4880
335.7359	4602
335.76709	5314
335.79827	6072
335.82945	4995
335.86062	5873
335.8918	7072
335.92298	5432
335.95416	6248
335.98534	7800
336.01651	6136
336.04769	6464
336.07887	7808
336.11004	5845
336.14122	6992
336.17239	7739
336.20356	6201
336.23474	7721
336.26591	7289
336.29708	7219
336.32826	7849
336.35943	7557
336.3906	8387
336.42177	7416
336.45294	8875
336.48411	7632
336.51528	8897
336.54644	7792
336.57761	8920
336.60878	8760
336.63995	9428
336.67111	9296
336.70228	9664
336.73344	9768
336.76461	10128
336.79577	10324
336.82694	10632
336.8581	11552
336.88926	13844
336.92043	15904
336.95159	17936
336.98275	23168
337.01391	32504
337.04507	40848
337.07623	35664
337.10739	23288
337.13855	10568
337.16971	5456
337.20086	2709
337.23202	1571
337.26318	1240
337.29433	1193
337.32549	1097
337.35664	1013
337.3878	987
337.41895	976
337.45011	947
337.48126	954
337.51241	889
337.54357	881
337.57472	889
337.60587	851
337.63702	848
337.66817	857
337.69932	897
337.73047	805
337.76162	789
337.79276	725
337.82391	768
337.85506	737
337.88621	715
337.91735	736
337.9485	693
337.97964	710
338.01079	681
338.04193	733
338.07307	693
338.10422	667
338.13536	715
338.1665	739
338.19764	672
338.22878	653
338.25993	625
338.29107	643
338.3222	633
338.35334	665
338.38448	664
338.41562	666
338.44676	635
338.47789	656
338.50903	680
338.54017	665
338.5713	664
