421
345.50062	645
345.53189	615
345.56315	608
345.59442	601
345.62569	634
345.65695	629
345.68822	624
345.71948	635
345.75075	619
345.78201	633
345.81327	635
345.84454	616
345.8758	651
345.90706	625
345.93832	634
345.96959	624
346.00085	656
346.03211	641
346.06337	680
346.09463	640
346.12589	640
346.15715	634
346.1884	649
346.21966	704
346.25092	667
346.28218	619
346.31343	643
346.34469	673
346.37595	672
346.4072	659
346.43846	661
346.46971	657
346.50097	626
346.53222	677
346.56347	674
346.59473	704
346.62598	689
346.65723	657
346.68848	693
346.71973	688
346.75098	736
346.78224	707
346.81349	713
346.84473	659
346.87598	736
346.90723	808
346.93848	777
346.96973	838
347.00098	749
347.03222	755
347.06347	720
347.09472	728
347.12596	704
347.15721	679
347.18845	672
347.2197	721
347.25094	743
347.28218	728
347.31343	722
347.34467	665
347.37591	705
347.40715	773
347.43839	739
347.46964	741
347.50088	737
347.53212	714
347.56336	777
347.59459	769
347.62583	784
347.65707	728
347.68831	833
347.71955	757
347.75078	771
347.78202	736
347.81326	683
347.84449	728
347.87573	792
347.90696	778
347.9382	789
347.96943	817
348.00067	784
348.0319	777
348.06313	809
348.09436	794
348.1256	801
348.15683	853
348.18806	825
348.21929	792
348.25052	777
348.28175	711
348.31298	691
348.34421	675
348.37543	707
348.40666	744
348.43789	755
348.46912	768
348.50034	785
348.53157	827
348.5628	835
348.59402	917
348.62525	899
348.65647	920
348.68769	914
348.71892	977
348.75014	883
348.78136	928
348.81259	1161
348.84381	1032
348.87503	1088
348.90625	1104
348.93747	1017
348.96869	1049
348.99991	1168
349.03113	1291
349.06235	1209
349.09357	1253
349.12478	1106
349.156	1168
349.18722	1217
349.21844	1185
349.24965	1350
349.28087	1417
349.31208	1232
349.3433	1385
349.37451	1248
349.40573	1321
349.43694	1457
349.46815	1360
349.49936	1432
349.53058	1273
349.56179	1275
349.593	1424
349.62421	1477
349.65542	1628
349.68663	1507
349.71784	1313
349.74905	1291
349.78026	1123
349.81147	1191
349.84267	1478
349.87388	1633
349.90509	1760
349.93629	1984
349.9675	2259
349.99871	2904
350.02991	3545
350.06111	3216
350.09232	2787
350.12352	2101
350.15473	1296
350.18593	1136
350.21713	1101
350.24833	979
