417
306.97142	725
307.00283	704
307.03425	688
307.06566	661
307.09707	688
307.12849	738
307.1599	706
307.19131	689
307.22272	683
307.25413	640
307.28554	632
307.31695	669
307.34836	713
307.37977	709
307.41118	704
307.44259	717
307.47399	682
307.5054	666
307.53681	689
307.56821	696
307.59962	675
307.63102	713
307.66243	688
307.69383	659
307.72524	728
307.75664	741
307.78804	705
307.81945	691
307.85085	707
307.88225	725
307.91365	771
307.94505	729
307.97645	681
308.00785	706
308.03925	747
308.07065	817
308.10205	806
308.13344	723
308.16484	673
308.19624	755
308.22763	793
308.25903	763
308.29042	768
308.32182	683
308.35321	704
308.38461	754
308.416	777
308.44739	771
308.47879	768
308.51018	752
308.54157	821
308.57296	805
308.60435	768
308.63574	865
308.66713	832
308.69852	730
308.72991	801
308.7613	811
308.79269	809
308.82407	848
308.85546	906
308.88685	1012
308.91823	1016
308.94962	921
308.981	950
309.01239	1000
309.04377	960
309.07515	946
309.10654	954
309.13792	1024
309.1693	1049
309.20068	992
309.23207	976
309.26345	976
309.29483	987
309.32621	1003
309.35759	1072
309.38896	1120
309.42034	1059
309.45172	1186
309.4831	1152
309.51447	1200
309.54585	1250
309.57723	1232
309.6086	1160
309.63998	1224
309.67135	1221
309.70273	1147
309.7341	1282
309.76547	1272
309.79685	1237
309.82822	1306
309.85959	1280
309.89096	1184
309.92233	1169
309.9537	1152
309.98507	1232
310.01644	1281
310.04781	1331
310.07918	1467
310.11055	1745
310.14191	1952
310.17328	2345
310.20465	2784
310.23601	2613
310.26738	2473
310.29874	2040
310.33011	1313
310.36147	1088
310.39284	1045
310.4242	1040
310.45556	1033
310.48692	1235
310.51829	1274
310.54965	1360
310.58101	1249
310.61237	1424
310.64373	1497
310.67509	1553
310.70645	1485
310.7378	1555
310.76916	1609
310.80052	1737
310.83188	1683
310.86323	1831
310.89459	1776
310.92594	1890
310.9573	1780
310.98865	1874
311.02001	1824
311.05136	1904
311.08271	1920
311.11407	2000
311.14542	1949
311.17677	1952
311.20812	1809
311.23947	1843
311.27082	1811
311.30217	1833
311.33352	2120
311.36487	2507
311.39622	2752
311.42756	3528
311.45891	5146
311.49026	5704
311.52161	5440
311.55295	4160
311.5843	2457
311.61564	1713
311.64699	1435
311.67833	1297
311.70967	1200
311.74102	1067
311.77236	1045
311.8037	1223
311.83504	1248
311.86638	1264
311.89772	1296
311.92906	1282
311.9604	1250
311.99174	1249
312.02308	1331
312.05442	1145
312.08576	1035
312.11709	969
312.14843	1017
312.17976	1073
312.2111	1136
312.24244	1248
312.27377	1592
312.3051	1600
312.33644	1562
312.36777	1811
312.3991	1689
312.43044	1977
312.46177	2073
312.4931	2064
312.52443	2181
312.55576	2192
312.58709	2473
312.61842	2419
312.64975	2592
312.68108	2688
312.7124	2985
312.74373	2659
312.77506	3141
312.80638	2881
312.83771	3305
312.86903	3079
312.90036	3387
312.93168	3248
312.96301	3385
312.99433	3384
313.02565	3272
313.05698	3225
313.0883	3184
313.11962	3200
313.15094	2888
313.18226	2721
313.21358	3089
313.2449	3632
313.27622	3913
313.30754	4171
313.33886	6824
313.37017	11093
313.40149	13312
313.43281	11872
313.46412	8066
313.49544	3875
313.52675	2168
313.55807	1616
313.58938	1379
313.62069	1272
313.65201	1121
313.68332	1225
313.71463	1363
313.74594	1299
313.77725	1189
313.80857	1409
313.83988	1397
313.87119	1237
313.90249	1397
313.9338	1459
313.96511	1392
313.99642	1384
314.02773	1601
314.05903	1544
314.09034	1449
314.12164	1696
314.15295	1720
314.18425	1761
314.21556	1867
314.24686	1968
314.27816	1827
314.30947	1929
314.34077	1893
314.37207	1990
314.40337	2112
314.43467	2041
314.46597	2256
314.49727	2515
314.52857	2645
314.55987	2837
314.59117	2571
314.62247	2544
314.65376	2866
314.68506	2640
314.71635	3000
314.74765	3008
314.77895	2901
314.81024	3355
314.84153	3173
314.87283	3555
314.90412	3424
314.93541	3579
314.96671	3680
314.998	3803
315.02929	3808
315.06058	3984
315.09187	3936
315.12316	4274
315.15445	4211
315.18574	4560
315.21702	4144
315.24831	4581
315.2796	4352
315.31089	4723
315.34217	4512
315.37346	4657
315.40474	4352
315.43603	4553
315.46731	4480
315.4986	4409
315.52988	4896
315.56116	5897
315.59244	7160
315.62372	8713
315.65501	12328
315.68629	18512
315.71757	22176
315.74885	19232
315.78012	11128
315.8114	5027
315.84268	2605
315.87396	1586
315.90524	1176
315.93651	984
315.96779	987
315.99906	949
316.03034	1003
316.06161	984
316.09289	952
316.12416	873
316.15543	841
316.18671	827
316.21798	792
316.24925	810
316.28052	832
316.31179	785
316.34306	840
316.37433	777
316.4056	784
316.43687	775
316.46814	742
316.4994	728
316.53067	773
316.56194	757
